16.8 3.03693e-13 3.92854e-05 0.00658014 2.88658e-13 3.90755e-05 0.00655428
16.9 2.51695e-13 3.64605e-05 0.00644003 2.39155e-13 3.62643e-05 0.00641866
17 2.08586e-13 3.38333e-05 0.00630046 1.98128e-13 3.36499e-05 0.00628355
17.1 1.72848e-13 3.13905e-05 0.00616158 1.64127e-13 3.12191e-05 0.00614905
17.2 1.43223e-13 2.91195e-05 0.00602349 1.35952e-13 2.89594e-05 0.0060153
17.3 1.18668e-13 2.70086e-05 0.00588631 1.12606e-13 2.6859e-05 0.00588241
17.4 9.83165e-14 2.50469e-05 0.00575016 9.32632e-14 2.49073e-05 0.00575047
17.5 8.14496e-14 2.32242e-05 0.00561513 7.72377e-14 2.30938e-05 0.0056196
17.6 6.7472e-14 2.15309e-05 0.00548133 6.39616e-14 2.14093e-05 0.00548988
17.7 5.58895e-14 1.99582e-05 0.00534883 5.29641e-14 1.98447e-05 0.0053614
17.8 4.62923e-14 1.84976e-05 0.00521772 4.38547e-14 1.83917e-05 0.00523424
17.9 3.83407e-14 1.71414e-05 0.00508807 3.63098e-14 1.70427e-05 0.00510848
18 3.17529e-14 1.58825e-05 0.00495997 3.0061e-14 1.57904e-05 0.00498419
18.1 2.62955e-14 1.47139e-05 0.00483347 2.48861e-14 1.46281e-05 0.00486142
18.2 2.17747e-14 1.36294e-05 0.00470864 2.06008e-14 1.35495e-05 0.00474025
18.3 1.803e-14 1.26231e-05 0.00458553 1.70523e-14 1.25487e-05 0.00462072
18.4 1.49285e-14 1.16895e-05 0.00446418 1.41143e-14 1.16202e-05 0.00450288
18.5 1.23597e-14 1.08235e-05 0.00434465 1.16817e-14 1.0759e-05 0.00438677
18.6 1.02324e-14 1.00203e-05 0.00422697 9.66788e-15 9.96035e-06 0.00427245
18.7 8.47069e-15 9.27553e-06 0.00411118 8.00073e-15 9.21975e-06 0.00415993
18.8 7.01191e-15 8.58498e-06 0.00399732 6.62069e-15 8.53312e-06 0.00404926
18.9 5.80403e-15 7.94482e-06 0.0038854 5.47838e-15 7.89662e-06 0.00394046
19 4.80395e-15 7.35145e-06 0.00377545 4.53291e-15 7.30668e-06 0.00383355
19.1 3.97597e-15 6.80155e-06 0.0036675 3.7504e-15 6.75996e-06 0.00372855
19.2 3.29052e-15 6.29199e-06 0.00356155 3.1028e-15 6.25339e-06 0.00362549
19.3 2.72309e-15 5.81989e-06 0.00345762 2.56689e-15 5.78407e-06 0.00352436
